time,voltage,current,power,energy,frequency,pf,lvl1,lvl2
2025-12-23T06:27:20.436Z,0,0,0,0,0,0,0,0
2025-12-23T06:28:20.435Z,0,0,0,0,0,0,0,0
2025-12-23T06:29:20.435Z,0,0,0,0,0,0,0,0
2025-12-23T06:30:20.473Z,0,0,0,0,0,0,0,0
2025-12-23T06:31:20.469Z,0,0,0,0,0,0,0,0
2025-12-23T06:32:20.469Z,0,0,0,0,0,0,0,0
2025-12-23T06:33:20.806Z,0,0,0,0,0,0,0,0
2025-12-23T06:34:20.907Z,0,0,0,0,0,0,0,0
2025-12-23T06:35:20.906Z,0,0,0,0,0,0,0,0
2025-12-23T06:36:20.906Z,0,0,0,0,0,0,0,0
2025-12-23T06:37:21.042Z,0,0,0,0,0,0,0,0
2025-12-23T06:38:21.043Z,0,0,0,0,0,0,0,0
2025-12-23T06:39:21.043Z,0,0,0,0,0,0,0,0
2025-12-23T06:40:21.042Z,0,0,0,0,0,0,0,0
2025-12-23T06:41:21.042Z,0,0,0,0,0,0,0,0
2025-12-23T06:42:21.042Z,0,0,0,0,0,0,0,0
2025-12-23T06:43:21.043Z,0,0,0,0,0,0,0,0
2025-12-23T06:44:21.044Z,0,0,0,0,0,0,0,0
2025-12-23T06:45:21.045Z,0,0,0,0,0,0,0,0
2025-12-23T07:44:50.386Z,0,0,0,0,0,0,0,0
2025-12-23T07:45:50.385Z,0,0,0,0,0,0,0,0
2025-12-23T07:46:50.386Z,0,0,0,0,0,0,0,0
2025-12-23T07:47:50.385Z,0,0,0,0,0,0,0,0
2025-12-23T07:48:50.386Z,0,0,0,0,0,0,0,0
2025-12-23T07:49:50.385Z,0,0,0,0,0,0,0,0
2025-12-23T07:50:50.387Z,0,0,0,0,0,0,0,0
2025-12-23T07:51:50.386Z,0,0,0,0,0,0,0,0
2025-12-23T07:52:50.389Z,0,0,0,0,0,0,0,0
2025-12-23T07:53:50.388Z,0,0,0,0,0,0,0,0
2025-12-23T07:54:50.388Z,0,0,0,0,0,0,0,0
2025-12-23T07:55:50.388Z,0,0,0,0,0,0,0,0
2025-12-23T07:56:50.391Z,0,0,0,0,0,0,0,0
2025-12-23T07:57:50.390Z,0,0,0,0,0,0,0,0
2025-12-23T07:58:50.390Z,0,0,0,0,0,0,0,0
2025-12-23T07:59:50.392Z,0,0,0,0,0,0,0,0
2025-12-23T08:00:50.393Z,0,0,0,0,0,0,0,0
2025-12-23T08:01:50.393Z,0,0,0,0,0,0,0,0
2025-12-23T08:02:50.394Z,0,0,0,0,0,0,0,0
2025-12-23T08:03:50.395Z,0,0,0,0,0,0,0,0
2025-12-23T08:04:50.396Z,0,0,0,0,0,0,0,0
2025-12-23T08:05:50.395Z,0,0,0,0,0,0,0,0
2025-12-23T08:06:50.396Z,0,0,0,0,0,0,0,0
2025-12-23T08:07:50.397Z,0,0,0,0,0,0,0,0
2025-12-23T08:08:50.398Z,0,0,0,0,0,0,0,0
2025-12-23T08:09:50.398Z,0,0,0,0,0,0,0,0
2025-12-23T08:10:50.418Z,0,0,0,0,0,0,0,0
2025-12-23T08:11:50.418Z,0,0,0,0,0,0,0,0
2025-12-23T08:12:50.417Z,0,0,0,0,0,0,0,0
2025-12-23T08:19:50.468Z,0,0,0,0,0,0,0,0
2025-12-23T08:20:50.467Z,0,0,0,0,0,0,0,0
2025-12-23T08:21:50.471Z,0,0,0,0,0,0,0,0
2025-12-23T08:22:50.472Z,0,0,0,0,0,0,0,0
2025-12-23T08:23:50.468Z,0,0,0,0,0,0,0,0
2025-12-23T08:24:50.474Z,0,0,0,0,0,0,0,0
2025-12-23T08:25:50.472Z,0,0,0,0,0,0,0,0
2025-12-23T08:26:50.472Z,0,0,0,0,0,0,0,0
2025-12-23T08:27:50.472Z,0,0,0,0,0,0,0,0
2025-12-23T08:28:50.476Z,0,0,0,0,0,0,0,0
2025-12-23T08:29:50.477Z,0,0,0,0,0,0,0,0
2025-12-23T08:30:50.477Z,0,0,0,0,0,0,0,0
2025-12-23T08:31:50.484Z,0,0,0,0,0,0,0,0
2025-12-23T08:32:50.478Z,0,0,0,0,0,0,0,0
2025-12-23T08:33:50.476Z,0,0,0,0,0,0,0,0
2025-12-23T08:34:50.476Z,0,0,0,0,0,0,0,0
2025-12-23T08:35:50.476Z,0,0,0,0,0,0,0,0
2025-12-23T08:37:50.477Z,0,0,0,0,0,0,0,0
2025-12-23T08:38:50.478Z,0,0,0,0,0,0,0,0
2025-12-23T08:39:50.478Z,0,0,0,0,0,0,0,0
2025-12-23T08:40:50.524Z,0,0,0,0,0,0,0,0
2025-12-23T08:41:50.512Z,0,0,0,0,0,0,0,0
2025-12-23T08:42:50.513Z,0,0,0,0,0,0,0,0
2025-12-23T08:43:50.512Z,0,0,0,0,0,0,0,0
2025-12-23T08:44:50.553Z,0,0,0,0,0,0,0,0
2025-12-23T08:48:34.504Z,0,0,0,0,0,0,0,0
2025-12-23T09:02:15.191Z,0,0,0,0,0,0,0,0
2025-12-23T09:03:15.191Z,0,0,0,0,0,0,0,0
2025-12-23T09:04:15.190Z,0,0,0,0,0,0,0,0
2025-12-23T09:05:15.193Z,0,0,0,0,0,0,0,0
2025-12-23T09:06:15.192Z,0,0,0,0,0,0,0,0
2025-12-23T09:07:15.192Z,0,0,0,0,0,0,0,0
2025-12-23T09:08:15.194Z,0,0,0,0,0,0,0,0
2025-12-23T09:09:15.193Z,0,0,0,0,0,0,0,0
2025-12-23T09:10:15.193Z,0,0,0,0,0,0,0,0
2025-12-23T09:11:15.195Z,0,0,0,0,0,0,0,0
2025-12-23T09:14:27.874Z,0,0,0,0,0,0,0,0
2025-12-23T09:16:48.683Z,0,0,0,0,0,0,0,0
2025-12-23T09:18:19.760Z,0,0,0,0,0,0,0,0
2025-12-23T09:19:19.758Z,0,0,0,0,0,0,0,0
